ID,Start_Date,End_Date,Possible_Credit,Credit_Type,Course_Name,School_Year,Term,Status
5407153,8/28/2023,1/22/2024,0.5,SS,Computer Science,23-24,S1,DROPPED
2556020,10/31/2023,1/22/2024,1.5,ELA,Art,23-24,S1,
6198111,9/8/2021,2/2/2022,1.5,ART,English Literature,21-22,S1,
6031108,10/6/2022,1/24/2023,1,OTHER,French,22-23,S1,
5961898,1/24/2023,6/10/2023,1.5,ART,History,22-23,S2,
4586125,9/6/2024,1/16/2025,1.5,SS,Computer Science,24-25,S1,DROPPED
2093091,8/26/2024,6/11/2025,1.5,SS,Art,24-25,YR,DROPPED
1237177,1/22/2024,6/8/2024,1.5,OTHER,Art,23-24,S2,
1323792,9/11/2024,1/16/2025,1,MTH,Art,24-25,S1,
7714461,10/31/2023,1/22/2024,1.5,SS,French,23-24,S1,
3624549,8/26/2024,1/16/2025,1.5,ELA,Computer Science,24-25,S1,
1261710,11/4/2024,6/11/2025,0.5,ELA,Music,24-25,YR,
7715023,10/6/2022,1/24/2023,1,MTH,Geometry,22-23,S1,
1179179,9/16/2024,1/16/2025,1.5,OTHER,PE,24-25,S1,DROPPED
8263442,11/29/2023,1/22/2024,0.5,PE,Chemistry,23-24,S1,
3844305,10/6/2022,1/24/2023,1,SS,PE,22-23,S1,
3262292,2/3/2021,6/25/2021,0.5,SCI,Economics,20-21,S2,DROPPED
5382724,9/6/2024,1/16/2025,0.5,SS,Biology,24-25,S1,
3027088,5/17/2021,6/25/2021,1,PE,French,20-21,S2,DROPPED
4426189,9/8/2020,2/3/2021,0.5,SCI,Chemistry,20-21,S1,
7465395,6/20/2023,7/14/2023,0.5,ART,PE,22-23,YR,
1543984,9/27/2022,1/24/2023,0.5,OTHER,Economics,22-23,S1,DROPPED
3805132,8/26/2024,1/16/2025,0.5,ELA,History,24-25,S1,DROPPED
5791503,9/24/2024,1/16/2025,1.5,MTH,Chemistry,24-25,S1,
3454667,11/29/2023,1/22/2024,0.5,SCI,Art,23-24,S1,
6054181,8/28/2023,1/22/2024,0.5,OTHER,Physics,23-24,S1,
5793547,9/22/2022,1/24/2023,1.5,ART,Chemistry,22-23,S1,
2645754,9/22/2022,1/24/2023,1.5,OTHER,Chemistry,22-23,S1,DROPPED
5794054,9/16/2024,1/16/2025,1,SCI,Biology,24-25,S1,DROPPED
6006774,9/11/2024,1/16/2025,1.5,ART,Chemistry,24-25,S1,DROPPED
6532274,9/7/2021,2/2/2022,1.5,MTH,Algebra,21-22,S1,DROPPED
5557725,1/16/2025,6/11/2025,1,OTHER,Algebra,24-25,S2,
1638868,9/8/2021,2/2/2022,0.5,PE,Computer Science,21-22,S1,DROPPED
5751863,9/14/2022,1/24/2023,1.5,PE,Spanish,22-23,S1,DROPPED
3339278,8/26/2024,1/16/2025,1.5,PE,Music,24-25,S1,DROPPED
4174055,6/20/2023,7/14/2023,1.5,SS,French,22-23,YR,
9529465,6/24/2024,7/27/2024,1,ART,History,23-24,YR,DROPPED
2816014,9/8/2021,2/2/2022,1.5,PE,French,21-22,S1,DROPPED
4186916,9/27/2022,1/24/2023,1,MTH,Algebra,22-23,S1,DROPPED
7004921,5/17/2021,6/25/2021,0.5,SCI,Algebra,20-21,S2,DROPPED
1937767,9/11/2024,1/16/2025,1.5,OTHER,Chemistry,24-25,S1,
9737065,9/27/2022,1/24/2023,1.5,OTHER,French,22-23,S1,DROPPED
2492450,9/8/2020,2/3/2021,0.5,OTHER,Music,20-21,S1,DROPPED
6449123,2/3/2021,6/25/2021,1.5,MTH,Chemistry,20-21,S2,DROPPED
4566568,9/22/2022,1/24/2023,1,ELA,Music,22-23,S1,DROPPED
7504636,10/31/2023,1/22/2024,0.5,ELA,PE,23-24,S1,DROPPED
4576235,6/20/2023,7/14/2023,1,ART,Computer Science,22-23,YR,
1759731,9/11/2024,1/16/2025,1,PE,Computer Science,24-25,S1,DROPPED
3696952,9/24/2024,1/16/2025,0.5,ELA,Biology,24-25,S1,
6961981,1/22/2024,6/8/2024,0.5,PE,Chemistry,23-24,S2,
1154240,1/16/2025,6/11/2025,1,ART,Geometry,24-25,S2,DROPPED
6987366,9/8/2020,2/3/2021,1.5,SS,History,20-21,S1,DROPPED
1266642,9/16/2024,1/16/2025,1.5,ELA,Music,24-25,S1,
3681866,9/28/2020,2/3/2021,1.5,ELA,Chemistry,20-21,S1,DROPPED
9532131,8/29/2022,1/24/2023,0.5,PE,Art,22-23,S1,
4527939,1/16/2025,6/11/2025,0.5,ELA,Spanish,24-25,S2,
9231032,9/8/2021,2/2/2022,1,SS,Chemistry,21-22,S1,DROPPED
6051606,1/16/2025,6/11/2025,0.5,SCI,History,24-25,S2,DROPPED
8091007,7/12/2021,8/6/2021,1.5,ELA,History,20-21,YR,DROPPED
2357112,2/2/2022,6/28/2022,1,ART,Music,21-22,S2,DROPPED
6190488,9/8/2021,2/2/2022,1.5,SS,Geometry,21-22,S1,DROPPED
3939559,9/22/2022,1/24/2023,1.5,ELA,History,22-23,S1,DROPPED
6692920,2/2/2022,6/28/2022,1,SCI,Art,21-22,S2,
1367045,2/2/2022,6/28/2022,0.5,OTHER,Physics,21-22,S2,
9210831,11/29/2023,1/22/2024,1,PE,English Literature,23-24,S1,
4568148,8/29/2022,1/24/2023,1.5,PE,Spanish,22-23,S1,DROPPED
4522109,9/8/2021,2/2/2022,0.5,MTH,Computer Science,21-22,S1,
9004678,7/12/2021,8/6/2021,1,PE,Chemistry,20-21,YR,DROPPED
5241169,11/4/2024,1/16/2025,1.5,OTHER,French,24-25,S1,
3222060,9/24/2024,1/16/2025,1.5,MTH,Economics,24-25,S1,
3631624,9/20/2021,2/2/2022,1,SCI,Biology,21-22,S1,
2994560,9/28/2020,2/3/2021,1,PE,English Literature,20-21,S1,
3919509,8/26/2024,1/16/2025,1.5,ART,Chemistry,24-25,S1,DROPPED
2697687,2/2/2022,6/28/2022,1.5,SS,Physics,21-22,S2,
9114532,9/8/2021,2/2/2022,0.5,MTH,Economics,21-22,S1,
7638658,9/24/2024,1/16/2025,0.5,MTH,Music,24-25,S1,
6572176,2/3/2021,6/25/2021,1.5,ELA,Spanish,20-21,S2,DROPPED
5987030,5/17/2021,6/25/2021,1,PE,English Literature,20-21,S2,
9476695,9/30/2024,6/11/2025,0.5,ELA,English Literature,24-25,YR,
3005178,1/24/2023,6/10/2023,1.5,SS,French,22-23,S2,DROPPED
8688761,9/20/2021,2/2/2022,1.5,SS,Chemistry,21-22,S1,DROPPED
1315961,9/30/2024,6/11/2025,1,MTH,English Literature,24-25,YR,DROPPED
2767508,8/26/2024,6/11/2025,1.5,ELA,PE,24-25,YR,DROPPED
8325642,11/4/2024,6/11/2025,1.5,OTHER,Geometry,24-25,YR,
9929510,6/24/2024,7/27/2024,0.5,OTHER,Spanish,23-24,YR,DROPPED
5879773,5/17/2021,6/25/2021,1,ELA,Spanish,20-21,S2,DROPPED
7028409,9/20/2021,2/2/2022,0.5,ART,Art,21-22,S1,
9242682,8/28/2023,1/22/2024,1.5,MTH,Economics,23-24,S1,
3404754,8/26/2024,6/11/2025,1,ELA,Economics,24-25,YR,DROPPED
3911366,2/2/2022,6/28/2022,0.5,ART,Physics,21-22,S2,DROPPED
5568501,7/12/2021,8/6/2021,1,SCI,PE,20-21,YR,
4521578,9/30/2024,6/11/2025,1.5,MTH,French,24-25,YR,DROPPED
2096757,9/16/2024,1/16/2025,1,ART,Biology,24-25,S1,
7734935,11/4/2024,1/16/2025,1,ART,Geometry,24-25,S1,DROPPED
3385095,9/16/2024,1/16/2025,0.5,ART,Biology,24-25,S1,
6532036,1/16/2025,6/11/2025,1,MTH,Music,24-25,S2,
4686719,9/6/2024,1/16/2025,1,ELA,Physics,24-25,S1,DROPPED
3836067,8/29/2022,1/24/2023,1.5,OTHER,Physics,22-23,S1,
7770887,7/12/2021,8/6/2021,1.5,OTHER,PE,20-21,YR,
1101671,9/8/2020,2/3/2021,0.5,SCI,PE,20-21,S1,
8870881,9/30/2024,6/11/2025,1.5,OTHER,Algebra,24-25,YR,DROPPED
1395772,9/27/2022,1/24/2023,1.5,ART,English Literature,22-23,S1,DROPPED
5542565,9/11/2024,1/16/2025,0.5,MTH,French,24-25,S1,
7329631,9/16/2024,1/16/2025,1.5,ART,Computer Science,24-25,S1,DROPPED
8843716,9/7/2021,2/2/2022,1.5,OTHER,Biology,21-22,S1,DROPPED
7572882,11/29/2023,1/22/2024,1,OTHER,Computer Science,23-24,S1,
3086554,9/27/2022,1/24/2023,0.5,SCI,English Literature,22-23,S1,DROPPED
1563454,10/31/2023,1/22/2024,1,MTH,Physics,23-24,S1,
2799319,9/20/2021,2/2/2022,0.5,PE,Economics,21-22,S1,
9739948,11/29/2023,1/22/2024,1.5,OTHER,Computer Science,23-24,S1,DROPPED
1392426,7/12/2021,8/6/2021,1.5,SS,Spanish,20-21,YR,
5085686,8/26/2024,1/16/2025,1.5,ELA,Art,24-25,S1,
4443662,9/16/2024,1/16/2025,0.5,ART,English Literature,24-25,S1,DROPPED
9011765,9/8/2020,2/3/2021,1.5,ELA,French,20-21,S1,
2122024,9/22/2022,1/24/2023,0.5,MTH,Geometry,22-23,S1,
6660440,8/26/2024,1/16/2025,1,PE,French,24-25,S1,
5807479,8/26/2024,1/16/2025,1,ART,Chemistry,24-25,S1,
5171389,9/20/2021,2/2/2022,1.5,OTHER,Biology,21-22,S1,DROPPED
5071940,11/29/2023,1/22/2024,0.5,SCI,French,23-24,S1,DROPPED
5294407,9/27/2022,1/24/2023,1,SCI,Economics,22-23,S1,
1161270,9/11/2024,1/16/2025,1,PE,Economics,24-25,S1,DROPPED
2489101,8/26/2024,6/11/2025,0.5,ART,Geometry,24-25,YR,DROPPED
8213818,9/8/2020,2/3/2021,0.5,SCI,Economics,20-21,S1,DROPPED
1018809,8/26/2024,1/16/2025,1.5,SCI,Chemistry,24-25,S1,
2579777,8/26/2024,6/11/2025,1.5,SCI,Biology,24-25,YR,DROPPED
1646785,2/3/2021,6/25/2021,1.5,SS,Physics,20-21,S2,
6112362,9/16/2024,1/16/2025,1,SS,Spanish,24-25,S1,
4388380,8/29/2022,1/24/2023,0.5,SS,History,22-23,S1,
1138969,2/3/2021,6/25/2021,0.5,PE,History,20-21,S2,DROPPED
8062720,9/24/2024,1/16/2025,1.5,PE,Music,24-25,S1,
6861697,9/28/2020,2/3/2021,0.5,PE,Chemistry,20-21,S1,
6058812,6/20/2023,7/14/2023,1.5,MTH,Economics,22-23,YR,
5515295,9/16/2024,1/16/2025,0.5,OTHER,English Literature,24-25,S1,DROPPED
9371413,6/24/2024,7/27/2024,0.5,SS,Music,23-24,YR,
7850315,8/28/2023,1/22/2024,0.5,SS,English Literature,23-24,S1,
2816191,5/17/2021,6/25/2021,1,ART,Algebra,20-21,S2,
5136301,8/26/2024,6/11/2025,1.5,SCI,Music,24-25,YR,DROPPED
3262050,1/16/2025,6/11/2025,1,SS,Spanish,24-25,S2,DROPPED
4372192,9/7/2021,2/2/2022,1,OTHER,Physics,21-22,S1,
5275657,9/16/2024,1/16/2025,1.5,MTH,History,24-25,S1,DROPPED
5987142,9/30/2024,6/11/2025,0.5,ELA,Geometry,24-25,YR,
1658064,9/27/2022,1/24/2023,1,MTH,Art,22-23,S1,
9093511,8/28/2023,1/22/2024,0.5,PE,Spanish,23-24,S1,DROPPED
7800980,9/24/2024,1/16/2025,1,ELA,Computer Science,24-25,S1,DROPPED
5454692,1/22/2024,6/8/2024,1.5,ART,French,23-24,S2,
4034155,2/6/2024,6/8/2024,0.5,MTH,PE,23-24,S2,DROPPED
3093868,9/6/2024,1/16/2025,0.5,OTHER,Music,24-25,S1,DROPPED
9972443,11/29/2023,1/22/2024,0.5,OTHER,PE,23-24,S1,DROPPED
4947906,10/6/2022,1/24/2023,1.5,SCI,Art,22-23,S1,DROPPED
2638814,1/16/2025,6/11/2025,1.5,SS,Economics,24-25,S2,
1058857,7/12/2021,8/6/2021,1,SS,Music,20-21,YR,
9259116,9/27/2022,1/24/2023,0.5,OTHER,Geometry,22-23,S1,DROPPED
1512168,8/28/2023,1/22/2024,1.5,MTH,Music,23-24,S1,DROPPED
4097941,1/16/2025,6/11/2025,1.5,SS,Economics,24-25,S2,DROPPED
2017340,9/11/2024,1/16/2025,1,ELA,Music,24-25,S1,
3683310,6/24/2024,7/27/2024,1.5,SS,Economics,23-24,YR,
1985313,9/22/2022,1/24/2023,1,SCI,Economics,22-23,S1,DROPPED
1138653,1/16/2025,6/11/2025,1,ART,PE,24-25,S2,DROPPED
6068114,10/6/2022,1/24/2023,1,ART,Computer Science,22-23,S1,DROPPED
5036501,8/29/2022,1/24/2023,0.5,ART,Algebra,22-23,S1,
1433185,9/11/2024,1/16/2025,1.5,ART,Art,24-25,S1,DROPPED
4465487,9/28/2020,2/3/2021,1,OTHER,French,20-21,S1,DROPPED
8832235,9/14/2022,1/24/2023,0.5,SCI,Art,22-23,S1,DROPPED
8528664,1/16/2025,6/11/2025,1,PE,Geometry,24-25,S2,
9167123,6/24/2024,7/27/2024,0.5,MTH,Art,23-24,YR,DROPPED
2883687,9/30/2024,6/11/2025,1.5,PE,Computer Science,24-25,YR,
2786806,9/8/2021,2/2/2022,1.5,OTHER,Computer Science,21-22,S1,DROPPED
4890284,8/26/2024,6/11/2025,1,ART,Spanish,24-25,YR,DROPPED
6257015,11/4/2024,6/11/2025,0.5,SCI,Music,24-25,YR,DROPPED
7744910,11/4/2024,1/16/2025,1.5,PE,Spanish,24-25,S1,
6871301,9/8/2021,2/2/2022,0.5,PE,Algebra,21-22,S1,
3627683,2/6/2024,6/8/2024,1,ELA,Algebra,23-24,S2,DROPPED
4217792,5/17/2021,6/25/2021,1,PE,PE,20-21,S2,DROPPED
8385696,9/6/2024,1/16/2025,0.5,SS,Geometry,24-25,S1,
1615868,9/24/2024,1/16/2025,1,SCI,Computer Science,24-25,S1,
7470225,7/12/2021,8/6/2021,0.5,MTH,French,20-21,YR,
1598395,7/12/2021,8/6/2021,1,SS,PE,20-21,YR,DROPPED
7903325,8/28/2023,1/22/2024,0.5,ART,Music,23-24,S1,DROPPED
3975306,1/24/2023,6/10/2023,0.5,OTHER,Algebra,22-23,S2,DROPPED
1273474,11/29/2023,1/22/2024,1,SS,Computer Science,23-24,S1,
5478907,9/14/2022,1/24/2023,1.5,PE,French,22-23,S1,
9533452,9/11/2024,1/16/2025,0.5,SCI,Art,24-25,S1,DROPPED
7156198,9/30/2024,6/11/2025,0.5,SCI,Algebra,24-25,YR,
2982798,1/16/2025,6/11/2025,1.5,MTH,Economics,24-25,S2,DROPPED
1428481,10/31/2023,1/22/2024,1.5,SS,English Literature,23-24,S1,DROPPED
6011816,8/28/2023,1/22/2024,0.5,OTHER,Physics,23-24,S1,DROPPED
4491767,9/27/2022,1/24/2023,1.5,OTHER,Music,22-23,S1,DROPPED
3530137,10/6/2022,1/24/2023,1.5,MTH,Computer Science,22-23,S1,
7359997,8/28/2023,1/22/2024,1,PE,Algebra,23-24,S1,DROPPED
8385859,11/4/2024,6/11/2025,0.5,ART,French,24-25,YR,
5735037,9/30/2024,6/11/2025,1,OTHER,Chemistry,24-25,YR,
2647233,11/4/2024,1/16/2025,0.5,SS,Biology,24-25,S1,
3194808,5/17/2021,6/25/2021,1,ART,French,20-21,S2,DROPPED
8248927,2/3/2021,6/25/2021,1.5,OTHER,PE,20-21,S2,DROPPED
3706376,1/24/2023,6/10/2023,1,OTHER,History,22-23,S2,
9277915,9/24/2024,1/16/2025,0.5,SS,Computer Science,24-25,S1,DROPPED
6828157,9/20/2021,2/2/2022,0.5,OTHER,PE,21-22,S1,DROPPED
7809925,9/8/2020,2/3/2021,1.5,ELA,Music,20-21,S1,DROPPED
4945487,1/24/2023,6/10/2023,1,SS,Algebra,22-23,S2,DROPPED
1822581,9/8/2021,2/2/2022,1.5,OTHER,Geometry,21-22,S1,DROPPED
4332702,9/16/2024,1/16/2025,1.5,PE,Art,24-25,S1,DROPPED
7116677,9/24/2024,1/16/2025,0.5,SCI,History,24-25,S1,DROPPED
1761858,11/4/2024,1/16/2025,0.5,ELA,Computer Science,24-25,S1,
9660346,5/17/2021,6/25/2021,1.5,ELA,Music,20-21,S2,DROPPED
5634988,9/16/2024,1/16/2025,1,PE,Music,24-25,S1,DROPPED
8553695,11/29/2023,1/22/2024,1.5,SCI,Music,23-24,S1,
4848593,9/30/2024,6/11/2025,1.5,SS,French,24-25,YR,DROPPED
5033334,9/7/2021,2/2/2022,0.5,ELA,History,21-22,S1,
9264572,9/8/2020,2/3/2021,1.5,SCI,Computer Science,20-21,S1,DROPPED
6543440,9/24/2024,1/16/2025,0.5,ELA,Chemistry,24-25,S1,DROPPED
2052522,5/17/2021,6/25/2021,1,PE,Physics,20-21,S2,
7231855,5/17/2021,6/25/2021,1.5,ELA,Music,20-21,S2,DROPPED
2065611,9/30/2024,6/11/2025,1,SS,Economics,24-25,YR,
6673263,1/24/2023,6/10/2023,1,SS,Economics,22-23,S2,
9616333,8/29/2022,1/24/2023,1.5,ELA,Computer Science,22-23,S1,
2546189,1/22/2024,6/8/2024,1,OTHER,Chemistry,23-24,S2,
4848571,8/29/2022,1/24/2023,1.5,OTHER,Music,22-23,S1,
9880308,5/17/2021,6/25/2021,1,MTH,Spanish,20-21,S2,DROPPED
3321646,1/24/2023,6/10/2023,0.5,SS,Computer Science,22-23,S2,DROPPED
6993552,8/26/2024,6/11/2025,1,ART,English Literature,24-25,YR,
7182856,9/22/2022,1/24/2023,1.5,PE,Chemistry,22-23,S1,
9175135,9/27/2022,1/24/2023,1,SS,Economics,22-23,S1,DROPPED
5840573,1/24/2023,6/10/2023,0.5,SCI,Economics,22-23,S2,DROPPED
4557791,9/7/2021,2/2/2022,0.5,MTH,Chemistry,21-22,S1,DROPPED
9401486,9/7/2021,2/2/2022,0.5,OTHER,Geometry,21-22,S1,
6091428,2/6/2024,6/8/2024,1,ELA,Art,23-24,S2,DROPPED
9726153,9/8/2021,2/2/2022,1.5,ART,Chemistry,21-22,S1,
7348979,11/4/2024,6/11/2025,0.5,ELA,Economics,24-25,YR,DROPPED
8330745,2/6/2024,6/8/2024,1,OTHER,Economics,23-24,S2,DROPPED
3637429,9/8/2021,2/2/2022,1,MTH,Algebra,21-22,S1,
9117860,9/28/2020,2/3/2021,0.5,ELA,PE,20-21,S1,
4944551,9/8/2020,2/3/2021,1,OTHER,English Literature,20-21,S1,DROPPED
1567496,8/29/2022,1/24/2023,1.5,SS,Biology,22-23,S1,
9876874,6/20/2023,7/14/2023,0.5,OTHER,Biology,22-23,YR,
5615756,1/16/2025,6/11/2025,0.5,PE,History,24-25,S2,DROPPED
1535336,7/12/2021,8/6/2021,0.5,PE,French,20-21,YR,
1491515,10/31/2023,1/22/2024,1.5,ELA,English Literature,23-24,S1,DROPPED
9674269,6/20/2023,7/14/2023,0.5,OTHER,Geometry,22-23,YR,DROPPED
3572009,9/24/2024,1/16/2025,1.5,ART,History,24-25,S1,DROPPED
6716025,9/22/2022,1/24/2023,0.5,MTH,PE,22-23,S1,DROPPED
2544491,9/11/2024,1/16/2025,1.5,SS,Art,24-25,S1,DROPPED
3870420,11/29/2023,1/22/2024,1,MTH,Computer Science,23-24,S1,
5895985,5/17/2021,6/25/2021,1.5,ELA,Spanish,20-21,S2,DROPPED
3577921,11/4/2024,6/11/2025,1,SCI,Computer Science,24-25,YR,DROPPED
7949300,2/3/2021,6/25/2021,1.5,MTH,Economics,20-21,S2,DROPPED
3089291,1/22/2024,6/8/2024,0.5,SCI,Music,23-24,S2,
4156406,11/29/2023,1/22/2024,1.5,PE,Art,23-24,S1,DROPPED
5524551,6/20/2023,7/14/2023,1,ART,English Literature,22-23,YR,
7625880,1/16/2025,6/11/2025,1.5,MTH,PE,24-25,S2,DROPPED
6041602,9/11/2024,1/16/2025,1,ART,Biology,24-25,S1,DROPPED
3723131,9/27/2022,1/24/2023,1.5,ART,Biology,22-23,S1,
2514658,9/14/2022,1/24/2023,1,SCI,PE,22-23,S1,
4768202,2/6/2024,6/8/2024,0.5,PE,Chemistry,23-24,S2,DROPPED
9343217,6/24/2024,7/27/2024,0.5,SS,Geometry,23-24,YR,
5901375,9/20/2021,2/2/2022,1.5,SCI,Music,21-22,S1,DROPPED
9969789,9/7/2021,2/2/2022,1,MTH,Computer Science,21-22,S1,DROPPED
7317076,10/6/2022,1/24/2023,0.5,ART,Algebra,22-23,S1,
9690200,6/20/2023,7/14/2023,1,SS,English Literature,22-23,YR,
9545296,9/14/2022,1/24/2023,0.5,SS,Algebra,22-23,S1,DROPPED
8623856,11/4/2024,6/11/2025,1.5,MTH,Computer Science,24-25,YR,
8658330,2/2/2022,6/28/2022,1.5,PE,Algebra,21-22,S2,
7208492,9/16/2024,1/16/2025,1.5,SCI,Physics,24-25,S1,
3866839,8/28/2023,1/22/2024,0.5,OTHER,French,23-24,S1,DROPPED
3286970,9/7/2021,2/2/2022,1.5,SCI,History,21-22,S1,
9209014,7/12/2021,8/6/2021,1,SS,Biology,20-21,YR,
9497378,9/24/2024,1/16/2025,1,OTHER,Algebra,24-25,S1,
5971090,11/4/2024,6/11/2025,1.5,ART,Geometry,24-25,YR,DROPPED
3467808,8/26/2024,1/16/2025,0.5,ELA,Biology,24-25,S1,
9506776,9/30/2024,6/11/2025,1.5,MTH,Spanish,24-25,YR,
9877333,8/28/2023,1/22/2024,1,SS,History,23-24,S1,
1160976,5/17/2021,6/25/2021,0.5,ART,Chemistry,20-21,S2,DROPPED
8254317,7/12/2021,8/6/2021,1.5,MTH,Computer Science,20-21,YR,
5697902,9/14/2022,1/24/2023,1.5,SCI,Algebra,22-23,S1,DROPPED
1106163,9/6/2024,1/16/2025,0.5,SS,PE,24-25,S1,DROPPED
2215643,6/20/2023,7/14/2023,0.5,SCI,History,22-23,YR,
5560688,9/24/2024,1/16/2025,1.5,ART,Geometry,24-25,S1,DROPPED
7534924,9/30/2024,6/11/2025,1.5,PE,Economics,24-25,YR,DROPPED
2583988,9/8/2021,2/2/2022,1.5,ELA,Computer Science,21-22,S1,DROPPED
3260705,9/14/2022,1/24/2023,0.5,MTH,Geometry,22-23,S1,DROPPED
5556041,9/28/2020,2/3/2021,1,MTH,PE,20-21,S1,
9809580,1/16/2025,6/11/2025,1.5,SCI,PE,24-25,S2,DROPPED
2311268,5/17/2021,6/25/2021,1.5,SCI,PE,20-21,S2,
3590042,9/22/2022,1/24/2023,0.5,ELA,Music,22-23,S1,
7641122,11/4/2024,1/16/2025,0.5,SCI,Chemistry,24-25,S1,DROPPED
9229518,9/7/2021,2/2/2022,1.5,ART,Music,21-22,S1,DROPPED
2142277,1/24/2023,6/10/2023,0.5,ART,Chemistry,22-23,S2,
4479942,9/6/2024,1/16/2025,1.5,SCI,Economics,24-25,S1,DROPPED
8559627,2/2/2022,6/28/2022,1.5,ART,Music,21-22,S2,
8884674,8/28/2023,1/22/2024,0.5,SS,Geometry,23-24,S1,DROPPED
9437247,9/24/2024,1/16/2025,0.5,PE,Chemistry,24-25,S1,
5647496,10/6/2022,1/24/2023,0.5,OTHER,Chemistry,22-23,S1,DROPPED
4916052,9/27/2022,1/24/2023,0.5,SCI,English Literature,22-23,S1,
5938355,10/31/2023,1/22/2024,1.5,OTHER,Geometry,23-24,S1,
9393397,9/6/2024,1/16/2025,1,SCI,Spanish,24-25,S1,
7258618,9/24/2024,1/16/2025,0.5,PE,Spanish,24-25,S1,
7804708,2/2/2022,6/28/2022,1,ART,PE,21-22,S2,
1374465,9/6/2024,1/16/2025,0.5,SCI,French,24-25,S1,
9003526,9/24/2024,1/16/2025,1.5,OTHER,French,24-25,S1,DROPPED
2786826,9/20/2021,2/2/2022,1.5,SS,Spanish,21-22,S1,DROPPED
3112386,9/28/2020,2/3/2021,1.5,OTHER,PE,20-21,S1,
1628698,6/20/2023,7/14/2023,1,ART,History,22-23,YR,DROPPED
7008881,9/6/2024,1/16/2025,1,SS,Music,24-25,S1,DROPPED
6727142,6/24/2024,7/27/2024,1,OTHER,Biology,23-24,YR,DROPPED
3830055,9/22/2022,1/24/2023,0.5,SS,Physics,22-23,S1,DROPPED
2003320,9/24/2024,1/16/2025,1.5,SS,Music,24-25,S1,DROPPED
1643630,9/6/2024,1/16/2025,1,ELA,English Literature,24-25,S1,
2796672,7/12/2021,8/6/2021,1.5,MTH,Physics,20-21,YR,DROPPED
6730658,9/27/2022,1/24/2023,0.5,MTH,English Literature,22-23,S1,DROPPED
4523787,1/22/2024,6/8/2024,1.5,PE,Algebra,23-24,S2,
6603842,2/6/2024,6/8/2024,1,OTHER,Physics,23-24,S2,
7479711,5/17/2021,6/25/2021,0.5,SS,French,20-21,S2,DROPPED
5514503,1/22/2024,6/8/2024,1.5,ELA,French,23-24,S2,DROPPED
4776098,9/8/2020,2/3/2021,1,OTHER,Music,20-21,S1,DROPPED
1831187,11/29/2023,1/22/2024,1,OTHER,Spanish,23-24,S1,
8313014,10/6/2022,1/24/2023,0.5,MTH,Spanish,22-23,S1,DROPPED
1760217,2/2/2022,6/28/2022,0.5,OTHER,Music,21-22,S2,
2839826,11/4/2024,6/11/2025,0.5,ELA,Chemistry,24-25,YR,
5150073,9/28/2020,2/3/2021,1.5,SCI,English Literature,20-21,S1,
8221968,9/27/2022,1/24/2023,0.5,SS,Geometry,22-23,S1,DROPPED
1035254,9/14/2022,1/24/2023,0.5,SCI,Algebra,22-23,S1,
6974100,10/31/2023,1/22/2024,1.5,SCI,History,23-24,S1,DROPPED
3262758,8/26/2024,6/11/2025,1,ELA,History,24-25,YR,
9373593,9/7/2021,2/2/2022,1,OTHER,Chemistry,21-22,S1,DROPPED
9108887,9/24/2024,1/16/2025,1,PE,Geometry,24-25,S1,DROPPED
5485096,9/14/2022,1/24/2023,1,SS,Computer Science,22-23,S1,DROPPED
8584861,11/29/2023,1/22/2024,1.5,ELA,History,23-24,S1,DROPPED
3996596,11/4/2024,6/11/2025,1,ELA,Computer Science,24-25,YR,DROPPED
8195639,9/24/2024,1/16/2025,1.5,PE,Music,24-25,S1,
2092205,7/12/2021,8/6/2021,0.5,SS,Computer Science,20-21,YR,
2673103,11/29/2023,1/22/2024,0.5,MTH,PE,23-24,S1,
9538568,1/22/2024,6/8/2024,1.5,SS,Computer Science,23-24,S2,DROPPED
6717791,9/6/2024,1/16/2025,1,ART,Geometry,24-25,S1,DROPPED
7894461,9/11/2024,1/16/2025,1.5,SS,Spanish,24-25,S1,DROPPED
8807801,2/2/2022,6/28/2022,1,SCI,PE,21-22,S2,DROPPED
9461007,1/16/2025,6/11/2025,1,ELA,Music,24-25,S2,DROPPED
4424355,9/27/2022,1/24/2023,1,SS,Physics,22-23,S1,DROPPED
6871925,6/24/2024,7/27/2024,1.5,SS,Spanish,23-24,YR,
9872489,6/24/2024,7/27/2024,0.5,MTH,Art,23-24,YR,
6421690,8/28/2023,1/22/2024,1,SS,History,23-24,S1,DROPPED
4206048,9/24/2024,1/16/2025,1.5,MTH,Algebra,24-25,S1,
9392708,10/6/2022,1/24/2023,1.5,SS,Chemistry,22-23,S1,
4230795,8/26/2024,6/11/2025,1,ART,Geometry,24-25,YR,DROPPED
4104266,1/16/2025,6/11/2025,0.5,MTH,Spanish,24-25,S2,
5975108,9/20/2021,2/2/2022,1,OTHER,Algebra,21-22,S1,DROPPED
3479196,9/16/2024,1/16/2025,0.5,MTH,Computer Science,24-25,S1,DROPPED
2985823,1/22/2024,6/8/2024,1.5,PE,Music,23-24,S2,
8796736,9/14/2022,1/24/2023,0.5,MTH,Algebra,22-23,S1,
3102597,9/22/2022,1/24/2023,0.5,SCI,Computer Science,22-23,S1,DROPPED
3166805,7/12/2021,8/6/2021,0.5,SCI,Music,20-21,YR,DROPPED
