Student_ID,ID,Class_ID,Letter_Grade,Grade_Level,Credit_Type,Credit_Awarded,Credit_Potential
504469,34473555.66,5390186,F,11,OTHER,0,0.5
504469,34477209.77,4340343,D,11,ELA,0.5,0.5
523897,34480863.87,5110492,A,12,OTHER,0,0.5
523897,34484517.98,3155399,F,12,ART,0,0.5
523897,34488172.08,2135366,B,12,SCI,0.5,0.5
523897,34491826.19,8540961,C,12,SCI,0.5,1
523897,34495480.29,5092955,F,12,SS,1,1.5
523897,34499134.39,1277894,D,12,OTHER,1.5,1.5
828043,34502788.5,2204404,B,12,OTHER,1,1.5
828043,34506442.6,2710292,F,12,PE,1,1
828043,34510096.71,5314350,B,12,ELA,0.5,1
828043,34513750.81,7402988,A,12,ART,0.5,1
828043,34517404.92,5797617,B,12,MTH,0,1
828043,34521059.02,5228094,B,12,SS,0,0.5
168000,34524713.13,2701163,D,12,ELA,0.5,1.5
168000,34528367.23,2282007,D,12,SS,0.5,1.5
168000,34532021.34,8704241,B,12,ART,0.5,1.5
168000,34535675.44,4654309,D,12,MTH,1,1
168000,34539329.55,2369994,A,12,MTH,0,0.5
168000,34542983.65,3449299,F,12,ELA,0.5,0.5
168000,34546637.76,1758845,D,12,OTHER,1.5,1.5
168000,34550291.86,1224216,D,12,SS,0,0.5
681992,34553945.97,2561395,A,10,ART,0,1
681992,34557600.07,1293078,A,10,MTH,0.5,1
681992,34561254.18,4714773,F,10,ELA,0,1.5
681992,34564908.28,3565974,B,10,OTHER,1,1
681992,34568562.38,6167533,A,10,ART,1,1
681992,34572216.49,3080065,F,10,SS,1.5,1.5
681992,34575870.59,1530132,D,10,ART,0.5,0.5
645331,34579524.7,5565759,B,10,OTHER,1.5,1.5
645331,34583178.8,6090336,C,10,PE,0,1.5
645331,34586832.91,3516689,B,10,ART,0,1
645331,34590487.01,8442457,A,10,MTH,0.5,1.5
645331,34594141.12,4517373,F,10,OTHER,0.5,1
861799,34597795.22,9210828,C,11,ELA,0,0.5
861799,34601449.33,3716761,A,11,ELA,0.5,0.5
861799,34605103.43,3427165,F,11,SCI,0.5,1
861799,34608757.54,3493232,D,11,ART,0.5,1
861799,34612411.64,3513140,D,11,MTH,1,1.5
310742,34616065.75,5379423,F,9,MTH,0,0.5
310742,34619719.85,8503689,F,9,SS,0.5,1
310742,34623373.96,1466513,D,9,PE,0,0.5
310742,34627028.06,8299504,F,9,ART,0.5,1.5
310742,34630682.17,9630554,A,9,OTHER,1,1
404601,34634336.27,1357451,D,9,MTH,1,1.5
404601,34637990.37,3683127,C,9,ELA,0,1.5
404601,34641644.48,1942185,F,9,OTHER,0,0.5
404601,34645298.58,5822473,C,9,ART,0.5,1.5
404601,34648952.69,6997461,B,9,SCI,1,1.5
404601,34652606.79,6544917,A,9,ELA,0,0.5
404601,34656260.9,7307213,F,9,OTHER,0.5,0.5
329338,34659915,7323414,B,10,OTHER,0,1
329338,34663569.11,8864929,F,10,ELA,0.5,1
329338,34667223.21,6252511,B,10,SCI,1,1.5
329338,34670877.32,6760341,A,10,ELA,0,1
329338,34674531.42,7379349,B,10,ELA,1.5,1.5
329338,34678185.53,5756193,D,10,ELA,0,1
329338,34681839.63,9123870,C,10,PE,1.5,1.5
144177,34685493.74,4611794,B,12,ART,0.5,1
144177,34689147.84,3313715,B,12,MTH,0.5,0.5
144177,34692801.95,1161538,D,12,MTH,0.5,0.5
144177,34696456.05,5965342,A,12,PE,1.5,1.5
144177,34700110.15,8356373,C,12,ELA,0.5,1
144177,34703764.26,3556821,F,12,PE,1,1
144177,34707418.36,3714577,F,12,OTHER,0,1
389472,34711072.47,3855210,F,9,PE,0.5,0.5
389472,34714726.57,6795703,C,9,SS,0,0.5
389472,34718380.68,2412517,F,9,ELA,0,1
389472,34722034.78,3595818,B,9,SCI,0,0.5
389472,34725688.89,9224404,F,9,ELA,0.5,1
389472,34729342.99,5486551,F,9,ELA,0,1
389472,34732997.1,1636110,A,9,SS,1,1
389472,34736651.2,1267370,B,9,ELA,0.5,1
798968,34740305.31,6254162,A,9,ELA,0.5,0.5
798968,34743959.41,5393604,A,9,ART,0.5,1.5
798968,34747613.52,2977221,F,9,ART,1,1.5
798968,34751267.62,3481703,C,9,OTHER,0,1.5
798968,34754921.73,7401990,C,9,SS,0,1.5
798968,34758575.83,7343332,F,9,ELA,0,1.5
798968,34762229.94,2400001,C,9,SS,0.5,1
798968,34765884.04,9823664,B,9,PE,1.5,1.5
368921,34769538.14,5607789,C,9,SS,0.5,1.5
368921,34773192.25,4610398,A,9,PE,0.5,0.5
368921,34776846.35,7526647,D,9,SS,1.5,1.5
368921,34780500.46,9385520,B,9,ELA,0.5,0.5
447162,34784154.56,6503611,C,11,SS,0,1
447162,34787808.67,2517358,F,11,OTHER,0,1
447162,34791462.77,9982921,A,11,SCI,0,1
447162,34795116.88,6641812,B,11,SCI,1,1.5
447162,34798770.98,5213138,A,11,OTHER,0.5,1.5
447162,34802425.09,3509764,A,11,ELA,1.5,1.5
643381,34806079.19,5537900,B,12,SS,1,1.5
643381,34809733.3,1127557,A,12,PE,0.5,1
643381,34813387.4,8284506,C,12,SCI,0.5,0.5
643381,34817041.51,4114319,C,12,ART,0,1
643381,34820695.61,5213233,D,12,SS,0,0.5
643381,34824349.72,4741212,C,12,MTH,1,1.5
643381,34828003.82,1559382,A,12,OTHER,0,0.5
734408,34831657.93,4830522,B,11,ART,0,1.5
734408,34835312.03,5066960,F,11,ART,0.5,0.5
734408,34838966.13,5688896,A,11,ART,1,1
734408,34842620.24,2741191,C,11,OTHER,1.5,1.5
734408,34846274.34,1007276,B,11,ELA,1,1
734408,34849928.45,8098640,B,11,ELA,0.5,1.5
459057,34853582.55,7774215,B,10,SS,1.5,1.5
459057,34857236.66,4229811,A,10,SS,0,0.5
459057,34860890.76,2341116,C,10,PE,1,1.5
459057,34864544.87,8417064,D,10,ELA,0.5,1.5
459057,34868198.97,8143446,B,10,ART,0.5,1
459057,34871853.08,1396290,C,10,PE,1,1
459057,34875507.18,2882394,F,10,PE,0.5,0.5
970645,34879161.29,9029587,C,12,ELA,1.5,1.5
970645,34882815.39,9832167,C,12,MTH,1.5,1.5
970645,34886469.5,9301050,A,12,OTHER,0,1
970645,34890123.6,6639356,F,12,MTH,0,1.5
970645,34893777.71,4509649,A,12,SCI,0.5,1
360908,34897431.81,3493498,A,11,ART,0.5,1
360908,34901085.92,1407966,D,11,SCI,1.5,1.5
360908,34904740.02,2318986,D,11,ART,0.5,1
360908,34908394.12,6814640,D,11,MTH,0,1.5
360908,34912048.23,4962819,D,11,OTHER,0,1
360908,34915702.33,7442275,D,11,PE,0,0.5
360908,34919356.44,5242363,C,11,SS,0,1
988558,34923010.54,2417633,F,12,ART,1.5,1.5
988558,34926664.65,7406270,A,12,ART,1,1.5
988558,34930318.75,3874050,F,12,ELA,1,1
988558,34933972.86,9037385,A,12,ELA,1,1.5
136099,34937626.96,1934602,D,12,SS,0.5,1.5
136099,34941281.07,8893395,B,12,MTH,0.5,1.5
136099,34944935.17,4723074,C,12,PE,0,0.5
136099,34948589.28,5054664,C,12,ELA,0.5,0.5
136099,34952243.38,3465260,D,12,MTH,0.5,0.5
136099,34955897.49,8075634,D,12,OTHER,0,1.5
374239,34959551.59,3865515,F,12,ART,0.5,1.5
374239,34963205.7,8136792,D,12,ART,0.5,0.5
374239,34966859.8,4761751,F,12,MTH,1.5,1.5
374239,34970513.9,8110829,A,12,MTH,0.5,0.5
374239,34974168.01,7684270,B,12,ELA,0.5,1.5
374239,34977822.11,9820046,A,12,ELA,0.5,1.5
374239,34981476.22,7193809,B,12,OTHER,0.5,0.5
374239,34985130.32,2510874,C,12,SS,0.5,0.5
586158,34988784.43,4098781,F,12,ELA,1,1
586158,34992438.53,6276689,F,12,SS,1,1
586158,34996092.64,7626237,F,12,PE,0,0.5
586158,34999746.74,3896995,C,12,SS,0.5,0.5
730724,35003400.85,5480367,A,10,MTH,0.5,1
730724,35007054.95,3074184,F,10,ART,0.5,1
730724,35010709.06,7991654,C,10,SS,0,1
730724,35014363.16,6717458,C,10,SCI,0.5,1.5
730724,35018017.27,4881414,F,10,SCI,1,1
730724,35021671.37,1741660,D,10,ART,1,1.5
730724,35025325.48,6857257,C,10,MTH,1,1
730724,35028979.58,1401470,A,10,MTH,1.5,1.5
697768,35032633.69,5644434,D,10,ART,0.5,1
697768,35036287.79,6256106,D,10,OTHER,1,1.5
697768,35039941.89,1607455,A,10,SS,0.5,0.5
697768,35043596,4022003,F,10,ELA,0,0.5
697768,35047250.1,6173945,D,10,ELA,0.5,0.5
697768,35050904.21,4645522,C,10,ART,0,1
697768,35054558.31,2749210,A,10,ELA,1,1
386197,35058212.42,3599339,F,12,SCI,1,1
386197,35061866.52,6741287,C,12,ELA,0,1
386197,35065520.63,8861422,A,12,PE,0.5,0.5
386197,35069174.73,1129625,C,12,SCI,0.5,1
386197,35072828.84,5884246,C,12,ART,0,1.5
781427,35076482.94,8850274,A,10,OTHER,1,1.5
781427,35080137.05,9383471,D,10,SS,0.5,1
781427,35083791.15,8690138,D,10,SCI,1,1
781427,35087445.26,5035088,D,10,SCI,0,0.5
781427,35091099.36,4977918,C,10,PE,0.5,1.5
781427,35094753.47,9594269,D,10,ART,0,1
283541,35098407.57,3248052,A,12,PE,0.5,1.5
283541,35102061.68,9887010,D,12,ART,0,0.5
283541,35105715.78,3073280,D,12,MTH,1.5,1.5
283541,35109369.88,9925807,D,12,ART,0.5,1.5
283541,35113023.99,1311953,D,12,MTH,0,1
736011,35116678.09,1622641,D,10,SS,0.5,1.5
736011,35120332.2,5566248,B,10,PE,0,1
736011,35123986.3,2078643,F,10,PE,0,0.5
736011,35127640.41,8479218,F,10,ELA,0.5,1.5
736011,35131294.51,2040678,F,10,ELA,0.5,0.5
736011,35134948.62,9932778,B,10,OTHER,0,1.5
736011,35138602.72,4973352,C,10,SCI,0.5,0.5
736011,35142256.83,5661158,D,10,MTH,0.5,1
868219,35145910.93,7240423,A,10,ELA,0,0.5
868219,35149565.04,8212365,A,10,SCI,0,0.5
868219,35153219.14,3867412,B,10,OTHER,0,1.5
868219,35156873.25,6678072,D,10,ELA,0.5,1.5
868219,35160527.35,3741113,A,10,SCI,0,1
868219,35164181.46,8513424,A,10,ELA,0.5,0.5
868219,35167835.56,7616959,D,10,SS,0,1
880153,35171489.67,8808028,F,12,SS,0.5,1
880153,35175143.77,1252155,D,12,OTHER,0,0.5
880153,35178797.87,3376970,B,12,MTH,0.5,1.5
880153,35182451.98,2251690,A,12,ELA,0.5,1
880153,35186106.08,4073601,F,12,PE,1,1.5
932340,35189760.19,8703522,A,10,ELA,0,1
932340,35193414.29,4692721,F,10,ART,1.5,1.5
932340,35197068.4,5124565,F,10,ELA,0.5,1.5
932340,35200722.5,5241301,D,10,PE,0.5,1.5
932340,35204376.61,7538372,F,10,PE,1,1
932340,35208030.71,5642624,D,10,ELA,0.5,1
932340,35211684.82,1451298,C,10,SCI,0,0.5
932340,35215338.92,1538042,D,10,PE,0,1.5
639892,35218993.03,6340233,B,9,SCI,1.5,1.5
639892,35222647.13,4938941,C,9,OTHER,1,1
639892,35226301.24,1173877,A,9,SS,1.5,1.5
639892,35229955.34,4263607,D,9,MTH,0.5,1.5
639892,35233609.45,2477694,F,9,PE,0.5,1
639892,35237263.55,4894320,C,9,SCI,0,0.5
639892,35240917.66,3211626,B,9,MTH,0,1
125918,35244571.76,3328805,A,10,ELA,0,1
125918,35248225.86,7632342,B,10,MTH,0.5,1.5
125918,35251879.97,2550653,B,10,MTH,1,1
125918,35255534.07,3792815,C,10,SS,0.5,0.5
125918,35259188.18,3559264,A,10,ART,0,0.5
125918,35262842.28,3910399,B,10,MTH,0.5,0.5
834232,35266496.39,4541780,B,11,ELA,0,1.5
834232,35270150.49,1372686,D,11,ART,0,0.5
834232,35273804.6,7085785,C,11,PE,1.5,1.5
834232,35277458.7,5805910,A,11,PE,0.5,1
834232,35281112.81,3238556,D,11,ELA,1,1
834232,35284766.91,6797841,B,11,ELA,1.5,1.5
834232,35288421.02,7388196,F,11,OTHER,0.5,0.5
957831,35292075.12,8831204,B,9,MTH,0.5,1
957831,35295729.23,9726785,D,9,SCI,0,0.5
957831,35299383.33,5862009,F,9,SS,0,1.5
957831,35303037.44,9307148,D,9,SS,0.5,0.5
957831,35306691.54,1709797,D,9,OTHER,0,0.5
817432,35310345.64,2950573,A,12,MTH,0,1
817432,35313999.75,2109772,F,12,OTHER,0,1
817432,35317653.85,1459142,D,12,PE,0,1
817432,35321307.96,1662517,A,12,ART,0,1.5
817432,35324962.06,7042763,B,12,OTHER,1,1
817432,35328616.17,8078991,D,12,MTH,1.5,1.5
817432,35332270.27,9275442,B,12,SS,0,1
449956,35335924.38,1217952,A,10,PE,0.5,1
449956,35339578.48,2521853,A,10,OTHER,1,1.5
449956,35343232.59,6596257,F,10,OTHER,0,1
449956,35346886.69,9558831,B,10,MTH,1.5,1.5
862036,35350540.8,3078269,B,10,PE,0,1.5
862036,35354194.9,5494322,F,10,PE,1.5,1.5
862036,35357849.01,8241316,F,10,SCI,1.5,1.5
862036,35361503.11,9679363,A,10,MTH,1,1
169607,35365157.22,5775587,C,12,MTH,1.5,1.5
169607,35368811.32,9423452,C,12,OTHER,0,1
169607,35372465.43,5538187,F,12,MTH,1,1.5
169607,35376119.53,2839770,D,12,ART,1.5,1.5
616487,35379773.63,2318050,B,12,ELA,0,1
616487,35383427.74,2605056,D,12,OTHER,0,0.5
616487,35387081.84,1888484,F,12,SCI,0.5,1
616487,35390735.95,8283810,B,12,OTHER,0.5,1
616487,35394390.05,7538368,A,12,ART,0.5,0.5
616487,35398044.16,7909734,B,12,OTHER,0.5,0.5
616487,35401698.26,4558061,B,12,PE,1,1.5
616487,35405352.37,8726103,F,12,MTH,0,0.5
365790,35409006.47,7690167,F,11,SS,0.5,1.5
365790,35412660.58,1997315,F,11,SS,0,0.5
365790,35416314.68,5700961,A,11,PE,0.5,1
365790,35419968.79,2404460,D,11,ART,1,1
365790,35423622.89,9797316,D,11,SCI,0.5,1
365790,35427277,8011494,F,11,MTH,0,1
350624,35430931.1,5932251,C,11,ART,0,1
350624,35434585.21,1719793,B,11,ELA,0.5,1
350624,35438239.31,4482254,C,11,MTH,0.5,0.5
350624,35441893.42,9878784,D,11,PE,0.5,0.5
350624,35445547.52,8439086,A,11,ELA,0.5,0.5
350624,35449201.62,4816594,A,11,SCI,0,1
455374,35452855.73,3119547,C,9,MTH,0,0.5
455374,35456509.83,9879084,F,9,SCI,0,0.5
455374,35460163.94,4340588,F,9,OTHER,0,1.5
455374,35463818.04,7494361,A,9,ART,0,1.5
455374,35467472.15,5161431,B,9,SS,0.5,1.5
196420,35471126.25,2722593,F,10,SCI,0.5,1
196420,35474780.36,8889278,A,10,MTH,0,1.5
196420,35478434.46,9097014,F,10,ELA,0,1
196420,35482088.57,3061746,D,10,SS,0,1.5
196420,35485742.67,7111545,A,10,ART,0.5,0.5
196420,35489396.78,1486785,A,10,SS,0.5,1.5
196420,35493050.88,1299538,A,10,OTHER,0.5,0.5
196420,35496704.99,7765935,A,10,PE,0.5,1.5
722464,35500359.09,3713396,A,12,PE,0.5,0.5
722464,35504013.2,2673967,A,12,ELA,1,1.5
722464,35507667.3,6896056,A,12,OTHER,0.5,1.5
722464,35511321.41,3049512,B,12,MTH,1,1
210973,35514975.51,9856813,C,10,SCI,0.5,0.5
210973,35518629.61,2733432,C,10,ELA,0,0.5
210973,35522283.72,3182609,C,10,ART,0,1.5
210973,35525937.82,8065206,B,10,ART,0.5,0.5
210973,35529591.93,5011000,A,10,PE,0.5,1
210973,35533246.03,9854459,D,10,ELA,0,0.5
210973,35536900.14,3151590,F,10,SCI,0.5,0.5
203806,35540554.24,2857933,C,12,PE,0.5,0.5
203806,35544208.35,3998369,C,12,SCI,0,0.5
203806,35547862.45,1869163,F,12,MTH,0.5,0.5
203806,35551516.56,7448999,A,12,MTH,0,1.5
203806,35555170.66,9153574,F,12,MTH,1,1.5
914005,35558824.77,5945955,A,9,OTHER,0,1
914005,35562478.87,9045835,D,9,OTHER,0.5,0.5
914005,35566132.98,8447407,C,9,OTHER,1,1.5
914005,35569787.08,3198776,F,9,PE,1.5,1.5
914005,35573441.19,7265819,F,9,SS,0.5,1
515527,35577095.29,8530021,A,12,PE,1.5,1.5
515527,35580749.39,5871799,B,12,SS,1.5,1.5
515527,35584403.5,6942517,B,12,OTHER,1.5,1.5
515527,35588057.6,9353414,D,12,ELA,1.5,1.5
515527,35591711.71,9558065,B,12,ART,1,1
515527,35595365.81,3243640,B,12,PE,0.5,0.5
515527,35599019.92,9187283,F,12,ART,1.5,1.5
515527,35602674.02,8780397,C,12,SS,0,1
469022,35606328.13,7361714,F,9,ART,0.5,1.5
469022,35609982.23,5398783,A,9,ELA,0.5,0.5
469022,35613636.34,2734854,D,9,SCI,0,1
469022,35617290.44,5451041,C,9,MTH,0,1
469022,35620944.55,1572283,D,9,MTH,0,1
469022,35624598.65,9030702,B,9,PE,0.5,0.5
469022,35628252.76,9629321,A,9,ELA,0.5,1.5
579142,35631906.86,2299074,F,9,SS,0.5,0.5
579142,35635560.97,4004781,D,9,SS,1,1
579142,35639215.07,4279055,A,9,ELA,0,0.5
579142,35642869.18,1761335,B,9,SS,0.5,0.5
579142,35646523.28,9372421,D,9,OTHER,0.5,1.5
924363,35650177.38,8241590,A,10,SCI,0,0.5
924363,35653831.49,8139020,F,10,SCI,1.5,1.5
924363,35657485.59,7336213,B,10,SS,0.5,0.5
924363,35661139.7,6717619,C,10,ELA,0,0.5
771941,35664793.8,1909700,C,12,OTHER,0,1
771941,35668447.91,3000845,F,12,SCI,0,1.5
771941,35672102.01,9714952,F,12,SS,0.5,1
771941,35675756.12,4971711,D,12,PE,0.5,1.5
771941,35679410.22,8868047,A,12,PE,0,1.5
771941,35683064.33,2227430,B,12,OTHER,0,1
771941,35686718.43,3181392,F,12,SS,0,0.5
497534,35690372.54,4965027,A,9,ELA,1,1
497534,35694026.64,3762503,B,9,SS,0.5,0.5
497534,35697680.75,6972354,A,9,MTH,0,0.5
497534,35701334.85,5470532,F,9,SS,0.5,0.5
497534,35704988.96,4084689,B,9,ART,0.5,0.5
497534,35708643.06,1381410,A,9,SS,0,1.5
497534,35712297.17,4734609,A,9,OTHER,1,1.5
482668,35715951.27,9729488,C,9,OTHER,0.5,0.5
482668,35719605.37,5625612,F,9,SS,0,1
482668,35723259.48,9597769,C,9,PE,1.5,1.5
482668,35726913.58,3798358,D,9,PE,1,1
471533,35730567.69,9911820,F,10,OTHER,1.5,1.5
471533,35734221.79,1059509,F,10,SS,0,0.5
471533,35737875.9,5123196,F,10,ELA,0.5,0.5
471533,35741530,1036038,C,10,MTH,1,1
471533,35745184.11,7144247,C,10,ELA,1,1.5
471533,35748838.21,9750555,F,10,MTH,0,1.5
292367,35752492.32,4547243,B,11,ELA,0,0.5
292367,35756146.42,3674288,D,11,OTHER,0,1.5
292367,35759800.53,3404713,D,11,ELA,1,1
292367,35763454.63,9556894,B,11,PE,0,0.5
292367,35767108.74,4821239,A,11,ART,0.5,0.5
699162,35770762.84,6512728,B,12,SCI,0.5,1
699162,35774416.95,5016316,F,12,SS,1,1
699162,35778071.05,7909721,C,12,SS,1,1
699162,35781725.16,2532484,A,12,ELA,1.5,1.5
699162,35785379.26,6801588,C,12,OTHER,0.5,1.5
699162,35789033.36,9421435,A,12,SCI,1.5,1.5
937042,35792687.47,5926909,C,11,OTHER,1,1
937042,35796341.57,4198078,C,11,SCI,0,0.5
937042,35799995.68,9982838,D,11,MTH,0,1.5
937042,35803649.78,3258505,A,11,ART,0,1
804496,35807303.89,1266143,F,11,ELA,1.5,1.5
804496,35810957.99,7565435,B,11,ART,0.5,0.5
804496,35814612.1,1792141,D,11,PE,0.5,1
804496,35818266.2,5168658,B,11,PE,0.5,1
804496,35821920.31,1466610,B,11,SS,0.5,1.5
804496,35825574.41,7080428,F,11,SCI,0,1.5
804496,35829228.52,8683986,F,11,SCI,0,0.5
804496,35832882.62,5661397,D,11,SCI,0,0.5
503636,35836536.73,3179739,B,10,ELA,0.5,0.5
503636,35840190.83,7014229,A,10,OTHER,0.5,0.5
503636,35843844.94,4552412,C,10,PE,0,0.5
503636,35847499.04,5582203,F,10,MTH,0.5,0.5
373726,35851153.15,3570041,F,12,ART,0,1
373726,35854807.25,3590731,A,12,SS,0.5,0.5
373726,35858461.35,7619799,D,12,SS,0,0.5
373726,35862115.46,8943487,D,12,PE,0.5,1.5
373726,35865769.56,2490894,F,12,OTHER,0,0.5
680571,35869423.67,5926047,A,12,MTH,0.5,0.5
680571,35873077.77,8977217,F,12,MTH,0,1
680571,35876731.88,2849602,A,12,OTHER,0.5,1
680571,35880385.98,4464843,B,12,SCI,1,1
380172,35884040.09,4938475,A,9,PE,0.5,1.5
380172,35887694.19,1505636,A,9,ART,0.5,1.5
380172,35891348.3,3235237,A,9,SS,1,1
380172,35895002.4,1681201,A,9,SS,0.5,1
380172,35898656.51,7718500,D,9,SS,0,1.5
380172,35902310.61,5865743,A,9,SS,0,0.5
544756,35905964.72,1458801,C,9,PE,0.5,1.5
544756,35909618.82,6557433,F,9,OTHER,1,1.5
544756,35913272.93,2057251,F,9,PE,1,1
544756,35916927.03,1644866,D,9,MTH,0.5,1
544756,35920581.13,5673844,D,9,ELA,1,1
544756,35924235.24,3846105,B,9,SS,1,1.5
235409,35927889.34,7892333,B,10,MTH,1.5,1.5
235409,35931543.45,1401623,D,10,MTH,1,1
235409,35935197.55,2388744,F,10,SCI,0,0.5
235409,35938851.66,5636600,C,10,ELA,1,1
235409,35942505.76,1544271,A,10,MTH,0,1
496948,35946159.87,3367020,B,9,ELA,0.5,1
496948,35949813.97,5290956,D,9,MTH,0.5,1
496948,35953468.08,8962965,B,9,ELA,0.5,1
496948,35957122.18,5919653,C,9,ELA,0,0.5
496948,35960776.29,4153128,F,9,ART,0,0.5
496948,35964430.39,7326428,C,9,OTHER,0,1
496948,35968084.5,3664863,D,9,SCI,0.5,1
497243,35971738.6,8071663,A,12,SS,0,0.5
497243,35975392.71,7642828,D,12,ART,0,1
497243,35979046.81,5776476,B,12,OTHER,0.5,1.5
497243,35982700.92,2569257,C,12,ELA,0.5,1
497243,35986355.02,6550188,C,12,OTHER,0.5,1
497243,35990009.12,4017422,F,12,SCI,0,1.5
497243,35993663.23,8469762,B,12,ELA,1.5,1.5
186247,35997317.33,6755908,C,9,OTHER,1,1.5
186247,36000971.44,2733870,A,9,PE,0,0.5
186247,36004625.54,7812949,D,9,MTH,0,1.5
186247,36008279.65,2653611,D,9,PE,0.5,0.5
927122,36011933.75,4199645,B,12,SCI,0.5,0.5
927122,36015587.86,4261097,B,12,ART,1,1
927122,36019241.96,3458251,A,12,OTHER,0,0.5
927122,36022896.07,7474057,A,12,ART,1.5,1.5
927122,36026550.17,7191461,F,12,SCI,0.5,0.5
639824,36030204.28,4019333,C,12,SS,0,0.5
639824,36033858.38,5539027,A,12,ART,1,1
639824,36037512.49,2057481,D,12,SS,0,1.5
639824,36041166.59,2360861,B,12,OTHER,0.5,1
639824,36044820.7,4501668,C,12,PE,0.5,1
639824,36048474.8,9670393,A,12,OTHER,0.5,1
639824,36052128.91,6627250,D,12,OTHER,1,1.5
906025,36055783.01,9149368,B,10,OTHER,0,1
906025,36059437.11,5201495,F,10,ART,1.5,1.5
906025,36063091.22,2555859,C,10,MTH,0,0.5
906025,36066745.32,9330190,A,10,ART,1,1.5
906025,36070399.43,4058172,B,10,ART,0.5,0.5
906025,36074053.53,2043311,B,10,ELA,1,1.5
491118,36077707.64,1621405,C,12,MTH,1,1.5
491118,36081361.74,2929214,C,12,MTH,1,1
491118,36085015.85,6873594,F,12,SS,0,1
491118,36088669.95,4170483,A,12,SCI,1,1.5
491118,36092324.06,6233006,B,12,ART,0,0.5
491118,36095978.16,6498909,D,12,SS,1,1
491118,36099632.27,2700801,B,12,MTH,0.5,1
724474,36103286.37,1799266,A,12,ART,0.5,0.5
724474,36106940.48,5710091,A,12,ART,0,1
724474,36110594.58,8063959,B,12,ART,0,0.5
724474,36114248.69,5700936,D,12,OTHER,0.5,0.5
724474,36117902.79,4099863,D,12,OTHER,0,1.5
724474,36121556.9,1971459,F,12,OTHER,0.5,0.5
724474,36125211,7476527,B,12,SCI,1,1
129080,36128865.1,4131969,C,10,OTHER,0.5,1.5
129080,36132519.21,8740338,F,10,SS,0.5,1.5
129080,36136173.31,5842121,D,10,PE,0.5,1
129080,36139827.42,6902273,D,10,ELA,0,1.5
129080,36143481.52,2920975,F,10,OTHER,0,1
384810,36147135.63,3322618,C,10,ART,0,1
384810,36150789.73,3896691,A,10,ART,1,1
384810,36154443.84,4306865,A,10,MTH,0,1
384810,36158097.94,6869100,C,10,OTHER,1,1.5
384810,36161752.05,7672035,A,10,MTH,0,0.5
384810,36165406.15,4490743,F,10,SCI,1.5,1.5
384810,36169060.26,9413927,A,10,ELA,0,1.5
191097,36172714.36,4359813,B,10,ELA,1,1.5
191097,36176368.47,2800773,A,10,ELA,1,1
191097,36180022.57,7986876,B,10,SCI,1,1
191097,36183676.68,1416304,B,10,MTH,0,1.5
191097,36187330.78,1405070,B,10,ELA,0,0.5
191097,36190984.88,4877675,C,10,ELA,0,1
468205,36194638.99,1445396,F,9,MTH,0.5,1
468205,36198293.09,6385104,A,9,ART,0,1
468205,36201947.2,3376400,C,9,PE,0,1.5
468205,36205601.3,8159961,B,9,ART,1.5,1.5
468205,36209255.41,8637505,B,9,SCI,1,1
468205,36212909.51,2268051,A,9,SS,0,1
468205,36216563.62,1613226,C,9,ART,1,1.5
468205,36220217.72,5277096,F,9,SCI,1,1
288824,36223871.83,5462567,B,11,SCI,1,1
288824,36227525.93,5272673,B,11,PE,0.5,0.5
288824,36231180.04,9053619,D,11,ELA,0.5,0.5
288824,36234834.14,5066317,B,11,SS,0,0.5
288824,36238488.25,5977249,D,11,ART,0,0.5
327680,36242142.35,1241495,C,12,PE,0.5,1.5
327680,36245796.46,8414176,C,12,SCI,0,0.5
327680,36249450.56,6101699,C,12,OTHER,1,1
327680,36253104.67,1551217,C,12,ART,0,1
327680,36256758.77,3774309,B,12,SCI,0.5,0.5
327680,36260412.87,1798685,A,12,PE,0,1.5
327680,36264066.98,5751822,D,12,OTHER,1.5,1.5
327680,36267721.08,5155290,D,12,ELA,0,1
501693,36271375.19,5956538,F,11,OTHER,0.5,0.5
501693,36275029.29,3530903,C,11,SCI,0,1
501693,36278683.4,3077016,F,11,ELA,1,1
501693,36282337.5,6737850,B,11,SCI,1,1
707020,36285991.61,4598254,B,9,ELA,1.5,1.5
707020,36289645.71,4248903,C,9,ART,0,1
707020,36293299.82,9258661,C,9,SS,1,1
707020,36296953.92,5130640,D,9,MTH,0.5,0.5
707020,36300608.03,7199373,A,9,ART,0.5,1
481719,36304262.13,2876869,B,10,ELA,0.5,0.5
481719,36307916.24,4805614,D,10,ELA,1,1.5
481719,36311570.34,8179023,F,10,MTH,0,1
481719,36315224.45,7338265,A,10,ART,0,1
339680,36318878.55,4618470,F,12,PE,1.5,1.5
339680,36322532.66,8839910,D,12,ELA,0,0.5
339680,36326186.76,3805515,D,12,MTH,0,1.5
339680,36329840.86,8150956,A,12,SCI,1.5,1.5
339680,36333494.97,9719187,D,12,SS,0,1.5
339680,36337149.07,6277595,D,12,OTHER,0.5,1.5
339680,36340803.18,4249139,D,12,ELA,0.5,0.5
339680,36344457.28,3596780,C,12,OTHER,0.5,0.5
773773,36348111.39,8183289,C,9,MTH,0,1.5
773773,36351765.49,8798369,A,9,PE,0,0.5
773773,36355419.6,9726453,F,9,ART,1,1
773773,36359073.7,5552889,F,9,PE,1,1.5
